Age,Deductible,DriverRating,DaysDiff,Make,AccidentArea,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days:Policy-Accident,PastNumberOfClaims,Days:Policy-Claim,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,FraudFound
39,400,4,7.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
27,400,1,0.0,13.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
34,400,1,0.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0
20,400,2,8.0,13.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
34,400,4,8.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
51,400,1,1.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
40,400,2,6.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
38,400,4,4.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
28,400,2,8.0,9.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
27,400,2,5.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
54,400,3,5.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
45,400,4,0.0,17.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1
63,400,3,0.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1
50,700,1,17.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
28,400,2,4.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0
33,400,1,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
39,400,2,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
52,400,1,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
72,400,4,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0
23,400,3,5.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
25,400,1,5.0,13.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
57,400,3,30.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
44,400,4,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
46,400,1,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
30,400,3,0.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
22,400,2,6.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
49,400,3,10.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
30,400,4,16.0,9.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
28,400,3,19.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
49,400,2,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
26,400,4,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
52,400,2,2.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
42,400,4,3.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
17,300,1,1.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0
42,400,2,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
52,400,3,0.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
45,400,1,0.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
47,400,4,1.0,13.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
54,400,1,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
35,400,3,30.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
71,400,1,0.0,18.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
23,400,4,4.0,9.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
46,400,2,3.0,13.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
34,400,4,13.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
38,700,1,0.0,18.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
33,400,1,93.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
45,400,4,1.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
44,400,4,23.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0
43,400,2,11.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
30,400,3,9.0,13.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
39,400,1,1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
41,400,3,0.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
58,400,2,9.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
31,400,1,0.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
67,400,4,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
21,400,3,39.0,17.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
33,400,3,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
44,400,3,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
30,400,2,4.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
34,400,2,0.0,17.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0
28,400,3,11.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
44,400,1,5.0,13.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
43,400,4,43.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
65,400,2,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
44,400,2,5.0,6.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
38,400,3,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
38,400,4,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
34,400,3,0.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
61,400,1,5.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
28,400,1,7.0,6.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
17,400,4,9.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
27,400,2,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
29,400,1,13.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
32,400,1,8.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
27,400,1,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
21,400,4,2.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0
46,400,4,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
51,400,4,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
17,400,2,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
37,400,3,14.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
31,400,4,1.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
44,400,2,14.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
34,400,1,0.0,17.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
36,400,2,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
40,500,1,3.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1
32,400,4,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
41,400,3,6.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
36,400,3,7.0,13.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1
34,400,1,16.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
51,400,3,12.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
41,400,2,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
45,400,3,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
35,400,3,321.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
46,400,1,21.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
46,400,3,69.0,13.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
31,400,4,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1
26,400,4,0.0,17.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0
52,400,3,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
54,400,1,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
54,400,1,10.0,9.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
39,400,3,13.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0
27,400,1,1.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
31,400,1,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
28,400,2,0.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0
42,400,4,0.0,15.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
52,400,3,1.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
50,700,4,8.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
42,400,2,0.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
39,400,4,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
41,400,4,2.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
51,400,1,4.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
41,400,1,3.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
39,400,4,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
26,400,4,0.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
31,400,1,10.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
46,400,3,1.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
57,400,1,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
46,400,1,2.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1
33,400,1,28.0,9.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
63,400,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
47,400,4,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
45,400,4,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
35,400,1,23.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
55,400,3,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
33,400,1,10.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
47,400,3,0.0,5.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0
23,400,1,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
50,400,2,0.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
26,400,3,1.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0
41,400,2,4.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
80,400,3,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
55,400,4,4.0,6.0,1.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0
22,400,2,7.0,17.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0
57,400,2,1.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
21,400,2,3.0,13.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
46,500,4,28.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
42,400,4,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
24,400,2,0.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
48,400,3,0.0,9.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0
35,400,1,8.0,17.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
35,400,3,0.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
44,400,2,61.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0
28,400,2,0.0,17.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
27,400,4,9.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
27,400,1,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
64,400,3,11.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
61,400,3,0.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
62,400,1,0.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
42,400,3,3.0,18.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
26,400,2,11.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
35,400,1,9.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
33,400,4,0.0,9.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
31,400,4,0.0,13.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0
49,400,2,19.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
20,400,2,9.0,6.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1
29,400,4,67.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
60,400,2,6.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
