Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,Year,BasePolicy,FraudFound
8,1,6,13,1,7,9,1,1,1,24,0,2,1,1,3196,13,1,1,3,2,1,5,5,0,0,0,2,3,0,0,2,0
8,1,6,6,1,5,9,1,1,1,37,0,1,0,0,3197,3,1,0,3,2,2,5,6,0,0,0,2,3,0,0,1,0
8,0,0,13,1,1,9,0,1,1,57,1,0,0,4,3198,7,1,3,3,2,1,6,8,0,0,0,1,3,2,0,0,0
8,0,2,17,1,5,9,1,1,1,8,0,1,0,0,3199,4,1,2,3,2,0,3,3,0,0,0,3,3,0,0,1,0
0,4,3,13,1,1,9,1,1,2,10,1,0,0,0,3200,3,1,0,3,2,3,0,3,0,0,0,0,3,0,0,0,0
10,2,2,13,1,2,10,2,1,1,42,0,2,1,0,3201,11,1,2,3,2,1,5,7,0,0,0,1,3,0,0,2,0
10,2,2,13,1,2,11,2,1,1,29,0,1,0,1,3202,15,1,3,3,2,1,5,5,0,0,0,3,3,0,0,1,0
11,3,3,2,1,7,11,0,1,1,31,0,0,0,1,3203,7,1,0,3,2,0,6,6,0,0,0,0,3,0,0,0,0
11,3,0,17,1,1,12,3,1,1,15,0,1,0,0,3204,6,1,2,3,2,1,5,4,0,0,0,2,3,0,0,1,0
11,2,2,13,1,1,12,3,0,2,7,0,1,0,0,3205,6,1,1,3,2,2,3,3,0,0,0,3,3,0,0,1,0
11,0,1,2,1,5,12,1,1,1,34,1,2,1,5,3206,15,1,2,3,2,3,6,6,0,0,0,2,3,0,0,2,0
11,0,5,9,1,5,12,2,0,2,15,1,2,1,0,3207,11,1,3,3,2,3,4,4,0,0,0,2,3,0,0,2,0
5,4,0,9,1,7,2,2,1,1,13,0,0,0,1,3208,15,1,2,3,2,1,4,4,0,0,0,0,3,0,0,0,0
0,4,0,13,1,7,9,0,1,1,34,0,0,0,0,3209,1,1,1,3,2,0,4,6,0,0,0,3,3,0,0,0,1
8,2,4,17,1,5,9,2,1,1,11,0,2,1,1,3210,15,1,3,3,2,2,5,4,0,0,0,2,3,0,0,2,0
8,2,2,13,1,2,9,3,1,1,37,1,2,1,0,3211,5,1,1,3,2,0,6,6,0,0,0,2,3,0,0,2,0
7,0,5,6,1,1,8,0,1,1,27,0,2,1,0,3212,15,1,3,3,2,1,5,5,0,0,0,0,3,0,0,2,0
3,4,1,6,1,6,8,0,1,2,0,0,1,0,5,3213,8,0,0,3,2,0,7,0,0,0,0,3,1,1,0,1,0
0,1,5,2,1,6,1,1,1,1,27,0,1,0,5,3214,3,1,1,3,2,3,6,5,0,0,0,2,3,0,0,1,0
0,2,0,17,1,7,1,2,1,1,37,0,0,0,0,3215,9,1,2,3,2,3,6,6,0,0,0,0,3,0,0,0,0
0,4,0,13,1,1,9,0,0,1,30,1,1,0,0,3216,4,1,0,3,2,0,5,5,0,0,0,3,3,0,0,1,0
6,1,5,13,0,7,7,1,1,1,32,1,2,1,0,3217,12,1,3,3,2,2,6,6,0,0,0,2,3,0,0,2,0
5,3,6,0,1,2,2,0,1,1,39,1,0,0,5,3218,11,1,0,3,2,1,6,6,0,0,0,2,3,0,0,0,0
1,3,5,9,1,5,12,3,1,1,20,0,0,0,1,3219,4,1,2,3,2,3,5,4,0,0,0,3,3,0,0,0,0
11,4,4,18,1,6,11,0,1,1,56,1,2,1,3,3220,0,1,0,3,2,1,6,8,0,0,0,3,3,0,0,2,0
11,4,0,9,1,6,11,1,0,2,8,0,2,1,0,3221,7,1,3,3,2,1,0,3,0,0,0,2,3,0,0,2,0
9,1,5,13,0,1,10,1,1,1,31,0,1,0,1,3222,12,1,1,3,2,3,6,6,0,0,0,1,3,0,0,1,0
2,3,5,13,1,2,5,1,1,1,19,0,1,0,5,3223,0,1,3,3,2,2,5,4,0,0,0,0,3,0,0,1,0
0,3,2,18,1,7,1,3,1,1,23,0,2,1,5,3224,0,3,0,3,2,1,5,5,0,0,0,2,3,0,0,2,0
6,3,5,13,1,5,12,3,0,1,18,1,1,0,4,3225,15,1,0,3,2,0,5,4,0,0,0,3,3,0,0,1,0
1,3,4,6,1,1,2,3,1,1,30,0,2,1,0,3226,0,1,3,3,2,2,5,5,0,0,0,2,3,0,0,2,0
11,0,5,17,1,5,12,3,1,1,29,0,1,0,0,3227,13,1,3,3,2,2,5,5,1,0,0,2,3,0,0,1,0
10,4,1,6,1,1,10,0,1,1,28,0,0,0,0,3228,9,1,1,3,2,0,5,5,0,0,0,2,3,0,0,0,0
9,1,1,13,1,7,10,2,0,2,15,0,2,1,0,3229,1,1,2,3,2,1,3,4,0,0,0,1,3,0,0,2,0
9,2,4,5,1,1,10,2,1,1,24,0,2,1,0,3230,5,1,0,3,2,2,5,5,0,0,0,2,3,0,0,2,0
2,3,5,17,1,6,3,3,1,1,26,0,1,0,0,3231,1,1,2,3,2,2,5,5,0,0,0,0,3,0,0,1,0
2,3,5,9,1,5,3,4,1,1,43,0,2,1,0,3232,6,1,1,3,2,1,6,7,0,0,0,3,3,0,0,2,0
9,1,3,6,1,2,10,1,0,2,16,0,2,1,0,3233,3,1,0,3,2,1,4,4,0,0,0,0,3,0,0,2,0
11,0,5,5,1,6,12,0,1,1,52,0,1,0,1,3234,8,1,3,3,2,3,6,8,0,0,0,2,2,1,0,1,0
1,2,3,17,1,5,12,4,1,2,6,0,1,0,0,3235,10,1,2,3,2,0,4,3,0,0,0,3,3,0,0,1,0
6,3,2,9,1,6,7,3,1,1,18,0,1,0,0,3236,2,1,2,3,2,1,5,4,0,0,0,0,3,0,0,1,0
0,3,0,17,1,6,1,3,1,1,29,0,2,1,1,3237,0,1,2,3,2,2,5,5,0,0,0,2,3,0,0,2,0
7,2,4,13,1,2,8,3,1,2,15,0,2,1,0,3238,6,1,1,3,2,1,3,4,0,0,0,1,3,0,0,2,0
4,1,1,17,1,2,5,1,1,2,19,0,1,0,1,3239,11,1,1,3,2,0,4,4,0,0,0,3,3,2,0,1,0
4,0,4,6,1,2,5,2,1,1,13,0,0,0,1,3240,11,1,2,3,2,2,4,4,0,0,0,2,3,0,0,0,0
2,3,2,13,1,5,3,4,0,1,29,0,2,1,2,3241,15,1,0,3,2,0,5,5,0,0,0,3,3,0,0,2,0
2,0,3,9,1,2,5,3,1,1,28,0,1,0,0,3242,15,1,3,3,2,2,5,5,0,0,0,1,3,0,0,1,0
9,2,1,17,1,2,10,2,1,1,50,0,2,1,0,3243,5,1,1,3,2,2,6,7,0,0,0,3,3,0,0,2,0
9,0,4,6,1,6,10,1,0,1,29,0,2,1,0,3244,4,1,1,3,2,1,5,5,0,0,0,3,3,0,0,2,0
11,4,4,0,1,5,11,0,1,2,23,0,0,0,1,3245,9,1,2,3,2,1,5,5,0,0,0,3,3,0,0,0,0
11,3,4,6,1,1,12,3,1,1,23,0,1,0,0,3246,7,1,3,3,2,1,5,5,0,0,0,2,3,0,0,1,0
1,4,1,13,1,2,12,0,1,2,19,0,2,1,1,3247,13,1,2,3,2,3,4,4,0,0,0,0,3,0,0,2,0
1,3,0,2,0,7,2,4,1,1,46,0,2,1,1,3248,11,1,0,3,2,3,5,7,0,0,0,2,3,0,0,2,0
1,3,4,6,1,5,12,0,0,2,13,0,2,1,0,3249,0,1,0,3,2,2,4,4,0,0,0,3,3,0,0,2,0
8,0,3,6,1,6,9,2,1,2,0,0,0,0,5,3250,0,1,3,3,2,3,7,0,0,0,0,3,3,0,0,0,1
1,1,6,5,1,6,2,2,1,1,12,0,0,0,1,3251,4,1,1,3,2,2,5,4,0,0,0,3,3,0,0,0,0
5,3,6,13,1,6,2,0,1,1,14,1,0,0,0,3252,15,1,0,3,2,0,5,4,0,0,0,0,3,0,0,0,0
6,4,6,13,1,5,6,1,1,1,17,1,2,1,5,3253,7,1,0,3,2,1,5,4,0,0,0,2,3,0,0,2,0
5,0,0,13,1,3,6,0,1,1,12,0,0,0,0,3254,13,1,0,3,2,0,3,4,0,0,0,2,3,0,0,0,0
6,3,3,17,1,6,7,4,0,1,6,1,0,0,0,3255,14,1,3,3,2,0,0,3,0,0,0,2,2,1,0,0,0
8,4,2,13,1,2,9,4,1,1,31,0,0,0,0,3256,7,1,3,3,2,1,6,6,0,0,0,1,3,0,0,0,0
0,3,1,2,1,6,1,3,1,1,36,0,2,1,1,3257,5,1,3,3,2,3,6,6,0,0,0,2,3,0,0,2,0
8,0,3,6,1,6,9,0,1,2,0,0,0,0,5,3258,0,1,1,3,2,3,7,0,0,0,0,3,3,0,0,0,1
0,2,4,6,1,5,1,4,1,2,22,0,1,0,0,3259,4,1,2,3,2,2,5,5,0,0,0,0,3,0,0,1,0
0,1,3,13,1,2,1,2,1,1,16,0,1,0,0,3260,13,1,3,3,2,1,4,4,0,0,0,1,3,0,0,1,0
7,0,5,17,1,6,8,2,1,1,29,0,2,1,2,3261,0,1,1,3,2,2,5,5,0,0,0,2,3,0,0,2,0
4,2,2,17,1,7,5,2,1,2,19,0,1,0,0,3262,11,1,0,3,2,1,5,4,0,0,0,2,3,0,0,1,0
4,2,2,13,1,2,5,2,1,1,21,0,2,1,0,3263,11,1,1,3,2,2,5,5,0,0,0,1,3,0,0,2,0
8,2,0,9,1,2,9,3,1,1,25,1,1,0,1,3264,13,2,0,3,2,3,5,5,0,0,0,3,1,0,0,1,1
8,1,4,13,1,5,9,1,1,1,17,0,0,0,0,3265,9,1,3,3,2,1,4,4,0,0,0,3,3,0,0,0,0
1,0,4,13,0,7,2,1,0,0,26,1,1,0,0,3266,4,1,2,3,2,1,5,5,0,0,0,1,3,0,0,1,0
8,0,1,13,0,2,9,1,1,2,21,0,1,0,4,3267,3,1,2,3,2,3,5,5,0,0,0,2,3,0,0,1,1
7,3,6,2,1,1,1,1,1,2,19,1,2,1,0,3268,11,1,0,3,2,0,3,4,0,0,0,3,3,0,0,2,0
8,0,0,2,1,7,9,2,1,1,36,1,0,0,1,3269,6,1,2,3,2,0,6,6,0,0,0,1,3,0,0,0,0
8,4,6,2,1,7,9,4,1,2,26,0,2,1,1,3270,4,1,1,3,2,2,5,5,0,0,0,2,3,0,0,2,0
6,0,4,13,1,5,7,0,1,1,30,0,2,1,5,3271,6,1,2,3,2,1,5,5,0,0,0,2,3,0,0,2,0
1,2,6,17,1,6,6,1,1,1,20,0,0,0,0,3272,3,1,2,3,2,0,5,4,0,0,0,2,3,0,0,0,0
8,4,5,13,1,6,7,2,1,1,31,0,2,1,1,3273,3,1,0,3,2,2,6,6,0,0,0,2,3,0,0,2,0
5,2,5,13,1,2,12,3,0,1,31,0,2,1,1,3274,11,1,2,3,2,1,6,6,0,0,0,0,3,0,0,2,0
8,0,5,2,1,7,9,1,1,1,16,0,1,0,0,3275,1,1,3,3,2,2,4,4,0,0,0,3,3,0,0,1,1
11,0,2,17,1,2,12,0,0,1,11,0,2,1,5,3276,13,1,3,3,2,0,3,4,0,0,0,3,0,1,0,2,0
11,0,0,9,1,6,12,0,1,1,37,1,0,0,1,3277,1,1,2,3,2,3,4,6,0,0,0,3,3,0,0,0,0
10,1,0,17,1,2,11,1,1,1,39,0,2,1,0,3278,7,1,0,3,2,1,5,6,0,0,0,3,3,0,0,2,0
8,2,0,9,1,2,9,4,0,1,39,1,2,1,0,3279,14,1,0,3,2,1,6,6,0,0,0,2,3,0,0,2,0
11,2,0,13,1,5,12,4,1,1,24,0,2,1,1,3280,7,1,2,3,2,1,6,5,0,0,0,0,3,2,0,2,0
10,1,1,9,0,6,11,1,1,2,12,0,0,0,0,3281,11,1,0,3,2,0,4,4,0,0,0,3,3,0,0,0,0
10,0,4,2,1,1,11,0,0,2,16,0,1,0,0,3282,9,1,0,3,2,1,3,4,0,0,0,0,3,0,0,1,0
11,4,0,2,1,6,11,0,1,2,13,0,1,0,0,3283,3,1,1,3,2,0,5,4,1,0,0,0,3,0,0,1,0
4,3,3,15,1,2,5,3,1,2,27,0,2,1,5,3284,10,1,3,3,2,0,6,5,0,0,0,2,3,0,0,2,0
7,1,3,5,1,2,8,2,1,1,37,0,2,1,3,3285,4,1,2,3,2,1,4,6,0,0,0,0,3,0,0,2,0
2,0,5,6,1,7,3,1,1,1,35,0,1,0,0,3286,0,3,3,3,2,0,5,6,0,0,0,3,3,0,0,1,0
7,4,4,13,1,6,1,0,1,1,27,1,1,0,1,3287,6,1,1,3,2,3,5,5,0,0,0,3,3,0,0,1,0
10,1,5,13,1,7,11,1,1,1,24,0,0,0,0,3288,8,1,3,3,2,3,5,5,0,0,0,2,3,0,0,0,0
10,0,5,9,1,5,11,0,1,1,26,0,2,1,0,3289,3,1,3,3,2,1,4,5,0,0,0,0,3,0,0,2,0
2,0,4,17,1,2,3,1,1,1,36,1,2,1,0,3290,1,1,0,3,2,1,6,6,0,0,0,3,3,0,0,2,0
6,1,2,13,1,6,7,2,1,1,26,1,1,0,0,3291,12,1,0,3,2,1,5,5,0,0,0,3,3,0,0,1,0
8,1,1,3,1,2,9,1,1,1,24,0,1,0,1,3292,2,1,3,2,1,3,4,5,0,0,0,3,3,0,0,1,0
5,1,2,13,1,6,6,1,1,1,11,1,2,1,1,3293,7,1,3,3,2,1,5,4,0,0,0,3,3,0,0,2,0
7,2,1,9,1,5,8,3,1,1,16,0,2,1,0,3294,6,1,0,3,2,1,5,4,0,0,0,3,3,0,0,2,0
2,2,4,17,1,1,3,2,1,1,31,0,1,0,0,3295,7,1,2,3,2,3,5,6,0,0,0,3,3,0,0,1,0
9,4,4,6,1,6,3,0,1,1,42,0,1,0,0,3296,2,1,0,3,2,2,6,7,0,0,0,0,3,0,0,1,0
8,0,5,17,1,5,9,0,1,1,31,0,1,0,0,3297,13,1,0,3,2,0,5,6,0,0,0,3,2,1,0,1,1
11,0,0,9,1,1,12,4,0,1,18,0,2,1,0,3298,15,1,0,3,2,3,5,4,0,0,0,0,3,0,0,2,0
2,4,0,2,1,2,5,0,1,1,48,0,1,0,1,3299,3,1,0,3,2,1,6,7,0,0,0,3,3,0,0,1,0
5,3,2,13,1,7,6,3,1,1,32,0,1,0,1,3300,3,1,3,3,2,3,6,6,0,0,0,3,3,0,0,1,0
1,2,3,13,1,6,2,2,1,1,30,0,2,1,0,3301,4,1,3,3,2,1,5,5,0,0,0,3,3,0,0,2,0
5,3,5,13,1,5,2,1,0,1,20,1,1,0,0,3302,11,1,0,3,2,0,4,4,0,0,0,3,3,0,0,1,0
10,2,3,6,1,2,11,3,1,1,40,0,1,0,0,3303,10,1,2,3,2,0,5,6,0,0,0,3,3,0,0,1,0
7,0,0,13,1,2,8,2,1,1,18,0,2,1,0,3304,1,1,0,3,2,2,5,4,0,0,0,3,3,0,0,2,0
11,4,0,5,1,5,11,0,1,1,32,0,6,2,5,3305,1,1,2,3,2,0,6,6,1,0,0,2,3,0,0,0,0
11,4,4,6,1,6,11,0,0,2,8,0,0,0,0,3306,13,1,0,3,2,3,1,3,0,0,0,3,3,0,0,0,0
11,3,6,13,1,7,12,3,1,2,35,0,2,1,1,3307,12,1,1,3,2,0,5,6,0,0,0,0,3,0,0,2,0
8,3,6,17,1,5,9,3,1,1,11,1,1,0,0,3308,2,1,2,3,2,0,4,4,0,0,1,3,3,0,0,1,0
8,3,4,13,1,2,9,4,1,1,26,0,1,0,0,3309,1,1,1,3,2,3,5,5,0,0,0,3,3,0,0,1,0
8,3,4,6,1,1,9,3,1,1,65,1,4,1,5,3310,15,1,2,3,2,3,5,8,0,0,0,3,3,0,0,1,0
4,2,4,6,1,2,5,3,1,1,40,0,4,1,5,3311,7,1,3,3,2,3,6,6,1,0,0,3,3,0,0,1,0
4,2,0,17,1,1,5,3,0,2,7,1,1,0,0,3312,0,1,1,3,2,1,4,3,1,0,0,3,3,0,0,1,0
4,2,1,17,1,6,5,2,1,1,42,0,2,1,0,3313,4,1,1,3,2,1,6,7,0,0,0,0,3,0,0,2,0
4,2,5,13,1,1,5,2,0,2,6,0,2,1,4,3314,6,1,1,3,2,1,3,3,0,0,0,1,3,0,0,2,0
8,0,1,2,1,2,9,4,0,1,31,0,2,1,0,3315,14,2,3,3,2,0,6,6,0,0,0,0,1,0,0,2,0
8,2,6,6,1,2,9,3,1,1,27,1,1,0,0,3316,5,1,3,3,2,1,5,5,0,0,0,2,3,0,0,1,0
6,1,3,13,1,2,7,1,1,2,9,0,2,1,0,3317,11,1,1,3,2,1,3,3,0,0,0,2,3,0,0,2,0
1,0,4,9,1,5,2,0,1,2,33,0,2,1,1,3318,9,1,2,3,2,2,5,6,0,0,0,3,2,1,0,2,0
11,3,1,17,0,6,11,0,1,2,20,0,2,1,1,3319,0,1,0,3,2,2,4,4,0,0,0,1,3,0,0,2,0
10,0,1,9,1,2,11,0,1,1,20,0,2,1,5,3320,15,1,2,3,2,1,5,4,0,0,0,2,3,0,0,2,0
10,1,6,13,1,2,3,1,1,1,29,1,2,1,1,3321,14,1,1,3,2,1,6,5,0,0,0,2,3,2,0,2,0
2,2,2,17,1,6,3,2,1,2,13,1,1,0,1,3322,14,1,1,3,2,1,3,4,0,0,0,3,3,0,0,1,0
2,2,1,5,1,7,3,3,1,1,12,0,1,0,1,3323,0,1,3,3,2,2,4,4,0,0,0,3,3,0,0,1,0
4,1,0,2,1,7,5,2,1,2,12,1,2,1,1,3324,8,1,0,3,2,2,4,4,0,0,0,2,3,0,0,2,0
0,0,1,6,1,1,1,1,1,1,49,0,1,0,1,3325,8,1,2,3,2,1,6,7,0,0,0,3,3,0,0,1,0
0,0,5,9,1,6,1,0,1,1,46,1,2,1,5,3326,12,1,2,3,2,1,6,7,0,0,0,2,3,0,0,2,0
6,2,5,9,1,6,7,2,1,1,47,0,2,1,0,3327,11,1,0,3,2,2,5,7,0,0,0,1,3,0,0,2,0
1,3,3,18,1,7,2,4,1,1,27,0,2,1,5,3328,13,1,2,3,2,1,5,5,0,0,0,2,3,0,0,2,0
11,2,4,13,1,2,11,0,1,2,11,0,0,0,0,3329,2,1,1,3,2,0,5,4,0,0,0,1,3,0,0,0,0
2,2,6,3,1,1,3,3,1,1,20,0,2,1,1,3330,1,1,0,3,2,0,4,4,0,0,0,3,3,0,0,2,0
2,3,5,9,1,6,3,3,0,2,18,0,2,1,0,3331,4,1,3,3,2,1,2,4,0,0,0,3,3,0,0,2,0
10,0,3,13,0,2,11,0,1,1,16,1,1,0,0,3332,2,1,3,3,2,1,5,4,1,0,0,3,3,0,0,1,0
5,3,6,13,1,2,2,1,1,1,34,1,0,0,0,3333,7,1,1,3,2,1,6,6,0,0,0,1,3,0,0,0,0
8,0,6,6,1,1,9,1,1,2,5,0,4,1,5,3334,5,1,1,3,2,3,1,2,0,0,0,3,3,0,0,1,1
7,4,0,6,1,6,7,1,1,2,14,0,0,0,0,3335,3,1,3,3,2,2,5,4,0,0,0,3,3,0,0,0,0
4,2,6,13,1,6,5,3,1,1,45,0,0,0,4,3336,5,1,1,3,2,3,6,7,0,0,0,3,3,0,0,0,0
4,1,0,2,0,6,5,2,1,1,61,1,0,0,1,3337,11,1,0,3,2,0,6,8,0,0,0,2,3,0,0,0,0
9,1,2,2,1,7,10,2,1,1,42,0,1,0,0,3338,14,1,3,3,2,1,6,7,0,0,0,2,3,0,0,1,0
9,1,1,17,1,6,10,1,1,2,19,0,1,0,0,3339,15,1,2,3,2,0,4,4,0,0,0,2,2,1,0,1,0
9,0,0,6,1,5,10,1,0,1,19,1,4,1,5,3340,6,1,1,3,2,3,4,4,0,0,0,3,3,0,0,1,0
10,2,0,17,1,6,11,2,1,1,16,0,2,1,0,3341,6,1,2,3,2,1,5,4,0,0,0,1,3,0,0,2,0
10,0,5,13,1,6,11,0,1,1,30,0,1,0,1,3342,14,1,2,3,2,3,6,5,0,0,0,2,3,0,0,1,0
11,1,4,9,1,1,12,1,1,2,15,0,0,0,0,3343,0,1,2,3,2,0,4,4,0,0,0,3,3,0,0,0,0
5,3,2,2,1,6,2,2,1,2,29,1,2,1,0,3344,0,1,3,3,2,2,5,5,0,0,0,3,3,0,0,2,0
5,0,3,9,0,2,6,0,1,1,40,1,1,0,1,3345,7,1,1,3,2,3,6,6,0,0,0,2,3,0,0,1,0
6,0,4,5,1,1,7,1,1,2,40,1,0,0,4,3346,15,1,3,3,2,0,6,6,0,0,0,1,3,0,0,0,0
8,1,6,2,1,7,9,1,1,1,11,0,1,0,0,3347,2,1,3,3,2,0,4,4,0,0,0,0,3,0,0,1,0
8,0,3,6,1,7,9,0,1,2,0,0,2,1,5,3348,6,1,1,3,2,1,7,0,0,0,0,3,3,0,0,2,0
6,1,2,0,1,5,7,2,1,1,16,0,6,2,5,3349,14,1,3,3,2,0,4,4,0,0,0,3,3,0,0,0,0
6,0,0,13,1,2,7,0,0,2,16,0,1,0,0,3350,6,1,3,3,2,0,4,4,0,0,0,3,3,0,0,1,0
6,0,0,2,1,6,7,0,1,1,38,0,1,0,1,3351,11,1,1,3,2,0,6,6,0,0,0,3,3,0,0,1,0
10,2,1,2,1,7,11,2,0,2,22,0,2,1,0,3352,9,1,1,3,2,2,5,5,0,0,0,3,3,0,0,2,0
10,2,1,13,1,6,11,2,1,1,49,1,0,0,1,3353,6,1,2,3,2,1,6,7,0,0,0,3,3,0,0,0,0
10,2,1,6,1,5,11,2,0,2,12,1,0,0,4,3354,15,1,3,3,2,2,4,4,0,0,0,3,3,0,0,0,0
1,0,6,17,1,1,11,1,1,1,53,0,0,0,0,3355,3,1,0,3,2,3,6,8,0,0,0,3,3,0,0,0,0
8,0,4,13,1,5,9,1,1,1,31,1,0,0,0,3356,11,1,3,3,2,3,6,6,0,0,0,3,3,0,0,0,0
4,4,3,6,1,5,4,0,0,2,14,0,1,0,0,3357,9,1,1,3,2,3,4,4,0,0,0,3,3,0,0,1,0
8,1,3,2,1,2,9,1,1,2,19,0,2,1,0,3358,9,1,2,3,2,1,3,4,0,0,0,3,3,0,0,2,0
7,3,4,0,0,1,1,3,1,1,23,1,0,0,1,3359,14,1,3,0,2,0,4,5,0,1,0,3,3,0,0,0,0
10,2,6,2,1,1,11,2,0,2,19,0,1,0,0,3360,4,1,3,3,2,3,4,4,0,0,0,0,2,1,0,1,0
4,4,2,6,1,5,4,0,1,2,12,0,1,0,0,3361,4,1,3,3,2,3,4,4,0,0,0,0,3,0,0,1,0
4,1,5,17,0,5,5,1,1,1,11,1,0,0,4,3362,4,1,2,3,2,3,5,4,0,0,0,3,3,2,0,0,0
10,1,0,13,1,6,11,2,1,1,44,1,0,0,1,3363,7,1,0,3,2,3,6,7,0,0,0,1,3,0,0,0,0
7,4,5,13,1,1,1,0,1,1,23,0,2,1,1,3364,15,1,0,3,2,1,5,5,0,0,0,3,3,0,0,2,0
8,4,2,6,1,2,9,4,1,1,23,1,1,0,5,3365,9,1,0,3,2,3,5,5,0,0,0,2,3,0,0,1,0
1,3,6,6,1,5,2,3,1,1,19,0,1,0,0,3366,13,2,0,3,2,1,4,4,0,0,0,3,1,0,0,1,0
2,0,2,5,1,2,3,0,1,1,26,0,2,1,1,3367,7,1,2,3,2,1,6,5,0,0,0,2,0,0,0,2,0
2,3,1,9,1,7,3,4,0,1,17,0,2,1,0,3368,4,1,3,3,2,3,2,4,0,0,0,0,3,0,0,2,0
2,3,0,6,1,7,3,4,1,1,20,1,2,1,0,3369,9,1,1,3,2,1,5,4,0,0,0,1,3,0,0,2,0
8,0,4,17,1,1,9,0,1,1,19,1,1,0,0,3370,12,1,2,3,2,1,4,4,0,0,0,3,3,0,0,1,0
4,1,5,17,1,6,5,2,0,1,35,0,2,1,0,3371,2,1,2,3,2,2,4,6,0,0,0,0,3,0,0,2,0
6,2,6,13,1,7,7,2,1,1,11,0,1,0,0,3372,1,1,2,3,2,3,4,4,0,0,0,2,3,0,0,1,0
5,0,4,9,1,7,6,2,1,2,17,0,2,1,0,3373,12,1,3,3,2,2,5,4,0,0,0,3,3,0,0,2,0
5,4,2,13,1,7,2,0,0,2,18,0,2,1,0,3374,5,1,0,3,2,0,3,4,0,0,0,0,3,0,0,2,0
10,2,0,9,1,2,11,3,1,1,13,0,1,0,0,3375,13,1,0,3,2,0,5,4,1,0,0,2,3,0,0,1,0
10,3,2,17,1,2,11,3,1,1,26,0,2,1,5,3376,9,1,2,3,2,3,6,5,0,0,0,3,3,0,0,2,0
5,1,4,6,1,7,6,2,1,2,17,1,1,0,1,3377,15,1,0,3,2,0,4,4,0,0,0,3,3,0,0,1,0
2,1,1,9,1,5,3,2,1,2,6,1,1,0,0,3378,3,1,1,3,2,1,3,3,0,0,0,3,3,0,0,1,0
9,0,4,9,1,1,10,1,1,1,24,0,1,0,0,3379,3,3,2,3,2,1,5,5,0,0,0,2,3,0,0,1,0
10,4,0,13,1,6,10,1,0,2,24,1,1,0,0,3380,12,1,0,4,0,3,5,5,0,1,0,3,3,0,0,1,0
11,3,0,9,1,2,12,3,1,1,11,1,1,0,5,3381,3,1,3,3,2,1,5,4,0,0,0,3,2,1,0,1,0
1,3,1,6,1,6,2,3,1,2,16,0,2,1,0,3382,6,1,3,3,2,2,4,4,0,0,0,3,3,0,0,2,0
5,2,1,0,1,6,6,2,1,1,45,0,0,0,0,3383,13,1,3,3,2,0,6,7,1,0,0,0,3,0,0,0,0
8,0,4,2,1,7,9,1,1,2,14,0,1,0,0,3384,2,1,2,3,2,1,2,4,0,0,0,3,3,0,0,1,0
1,2,0,6,1,7,12,1,1,2,7,1,4,1,5,3385,14,1,3,3,2,1,4,3,0,0,0,3,3,0,0,1,0
8,0,4,9,1,2,7,0,1,1,38,1,0,0,0,3386,15,1,1,3,2,3,4,6,1,0,0,3,3,0,0,0,0
6,3,4,2,1,6,7,4,1,1,29,0,2,1,2,3387,7,1,3,3,2,0,5,5,0,0,0,3,3,0,0,2,0
8,0,4,2,1,1,9,1,1,1,9,1,0,0,0,3388,1,1,2,3,2,0,3,3,0,0,0,3,3,0,0,0,0
3,0,4,13,1,2,4,1,1,2,9,1,1,0,0,3389,12,1,2,3,2,1,3,3,0,0,0,3,3,0,0,1,0
10,1,3,6,0,2,11,1,1,1,29,1,0,0,0,3390,11,1,1,3,2,0,6,5,0,0,0,3,3,0,0,0,0
10,1,5,2,0,2,11,2,1,1,18,0,6,2,5,3391,1,1,2,3,2,0,5,4,0,0,0,3,3,0,0,0,0
10,2,2,9,1,5,10,1,1,1,26,0,2,1,1,3392,11,1,2,3,2,2,5,5,0,0,0,1,3,0,0,2,0
4,2,4,9,1,7,5,3,1,1,20,1,1,0,5,3393,5,1,2,3,2,1,4,4,0,0,0,3,3,0,0,1,0
4,2,0,9,1,6,5,3,0,2,12,1,0,0,0,3394,5,1,1,3,2,3,2,4,0,0,0,3,3,0,0,0,0
4,3,6,9,1,7,5,3,1,2,40,0,2,1,0,3395,14,1,1,3,2,3,5,6,0,0,0,3,3,0,0,2,0
4,4,1,9,1,2,5,4,1,1,19,0,2,1,1,3396,7,1,3,3,2,1,4,4,0,0,0,3,3,0,0,2,0
3,0,6,13,0,7,4,0,1,1,46,0,1,0,0,3397,14,1,0,3,2,0,6,7,0,0,0,3,3,0,0,1,0
0,2,4,13,1,7,1,3,0,2,47,0,2,1,0,3398,10,1,0,3,2,0,5,7,0,0,0,3,3,0,0,2,0
6,0,2,9,1,2,7,0,1,1,25,0,1,0,0,3399,8,1,3,3,2,3,5,5,0,0,0,2,3,0,0,1,0
6,0,1,13,1,6,7,0,0,1,21,1,1,0,0,3400,8,1,3,3,2,0,5,5,0,0,0,3,3,0,0,1,0
