Make,AccidentArea,Sex,MaritalStatus,Age,Fault,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,daysDiff
Make2,Urban,Male,Married,45,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,14.0
Make2,Urban,Male,Married,28,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make2,Rural,Male,Married,53,Policy Holder,Sport,"more than 69,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,1 to 2,4 to 8 years,more than 1,Liability,0.0
Make1,Rural,Female,Single,32,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,1.0
Make1,Urban,Male,Married,51,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,7.0
Make3,Urban,Male,Married,38,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Married,55,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,25.0
Make1,Urban,Male,Single,32,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,21.0
Make2,Urban,Male,Single,17,Third Party,Sedan,"more than 69,000",400,3,more than 30,more than 30,none,less than 4 years,No,No,External,none,no change,1 vehicle,Collision,9.0
Make3,Urban,Male,Married,38,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,none,no change,more than 1,Collision,7.0
Make2,Urban,Male,Married,33,Policy Holder,Sedan,"more than 69,000",400,1,more than 30,more than 30,none,4 to 6 years,Yes,No,External,1 to 2,no change,1 vehicle,All Perils,6.0
Make1,Urban,Male,Married,32,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make3,Urban,Male,Single,34,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,1.0
Make2,Urban,Female,Married,41,Policy Holder,Sport,"more than 69,000",400,3,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make3,Urban,Male,Married,43,Policy Holder,Sedan,"20,000 to 39,000",700,4,more than 30,more than 30,none,more than 7,No,No,External,1 to 2,0 to 3 years,1 vehicle,All Perils,2.0
Make2,Urban,Male,Single,34,Third Party,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,36,Policy Holder,Sport,"more than 69,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,63.0
Make3,Urban,Male,Single,20,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,more than 5,no change,1 vehicle,Collision,72.0
Make1,Urban,Male,Married,26,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,7.0
Make3,Urban,Male,Married,58,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,more than 7,No,No,External,3 to 5,no change,1 vehicle,All Perils,361.0
Make2,Rural,Male,Married,40,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,1 to 2,no change,1 vehicle,All Perils,11.0
Make2,Urban,Male,Married,47,Third Party,Sport,"40,000 to 69,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,17.0
Make1,Urban,Female,Single,27,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,4.0
Make1,Urban,Male,Married,57,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,more than 7,Yes,No,External,3 to 5,4 to 8 years,more than 1,Collision,34.0
Make2,Urban,Male,Single,17,Policy Holder,Sedan,"more than 69,000",400,1,more than 30,more than 30,none,less than 4 years,No,No,External,none,no change,1 vehicle,All Perils,6.0
Make1,Urban,Male,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make3,Rural,Male,Married,50,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,9.0
Make2,Urban,Male,Married,34,Third Party,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,79,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,36,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,22.0
Make1,Urban,Male,Married,31,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,All Perils,0.0
Make2,Urban,Male,Married,52,Third Party,Utility,"more than 69,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,6.0
Make3,Rural,Male,Married,39,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,7.0
Make3,Urban,Male,Single,27,Third Party,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Rural,Male,Married,34,Policy Holder,Sedan,"more than 69,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,Internal,more than 5,no change,1 vehicle,Collision,0.0
Make3,Urban,Male,Single,20,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,less than 4 years,No,No,External,3 to 5,no change,1 vehicle,Collision,8.0
Make3,Urban,Male,Single,34,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,8.0
Make1,Urban,Male,Married,51,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,more than 7,No,No,External,1 to 2,0 to 3 years,1 vehicle,Liability,1.0
Make3,Urban,Male,Married,40,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,6.0
Make2,Urban,Male,Married,38,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,4.0
Make1,Urban,Male,Single,28,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,8.0
Make3,Rural,Male,Married,27,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,5.0
Make2,Urban,Male,Married,54,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,Liability,5.0
Make1,Urban,Male,Single,45,Policy Holder,Sedan,"40,000 to 69,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,63,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,more than 7,No,No,External,none,4 to 8 years,more than 1,Collision,0.0
Make3,Urban,Male,Married,50,Policy Holder,Sedan,"20,000 to 39,000",700,1,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,Collision,17.0
Make2,Urban,Female,Single,28,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,Internal,1 to 2,no change,1 vehicle,Collision,4.0
Make2,Urban,Male,Married,33,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Married,39,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,52,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Married,72,Third Party,Sedan,"less than 20,000",400,4,more than 30,more than 30,2 to 4,more than 7,No,No,External,3 to 5,no change,more than 1,All Perils,0.0
Make1,Urban,Male,Married,23,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,5.0
Make3,Urban,Male,Single,25,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,less than 4 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,5.0
Make3,Urban,Male,Married,57,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,30.0
Make3,Urban,Male,Married,44,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,46,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,more than 7,No,No,External,1 to 2,no change,1 vehicle,All Perils,3.0
Make1,Urban,Male,Married,30,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make3,Urban,Female,Single,22,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,6.0
Make2,Urban,Male,Married,49,Third Party,Sport,"more than 69,000",400,3,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,10.0
Make1,Urban,Female,Single,30,Third Party,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,16.0
Make1,Urban,Male,Married,28,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,19.0
Make3,Urban,Male,Married,49,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,26,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Married,52,Third Party,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,2.0
Make2,Urban,Male,Married,42,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,3.0
Make2,Urban,Male,Single,17,Policy Holder,Sedan,"more than 69,000",300,1,more than 30,more than 30,1,less than 4 years,No,No,External,none,0 to 3 years,more than 1,Collision,1.0
Make2,Urban,Male,Married,42,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,52,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,more than 7,No,No,External,1 to 2,no change,1 vehicle,All Perils,0.0
Make3,Urban,Female,Married,45,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make3,Rural,Male,Married,47,Third Party,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Married,54,Third Party,Sedan,"more than 69,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,12.0
Make1,Urban,Male,Married,35,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,30.0
Make2,Urban,Male,Married,71,Third Party,Sport,"40,000 to 69,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,0.0
Make1,Urban,Female,Single,23,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,more than 5,no change,1 vehicle,Liability,4.0
Make3,Rural,Male,Married,46,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,3 to 5,no change,1 vehicle,Collision,3.0
Make3,Urban,Male,Married,34,Policy Holder,Sedan,"more than 69,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,13.0
Make2,Urban,Male,Married,38,Policy Holder,Sport,"more than 69,000",700,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Female,Married,33,Third Party,Sedan,"less than 20,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,93.0
Make2,Urban,Male,Married,45,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Married,44,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,Yes,No,External,more than 5,no change,1 vehicle,Collision,23.0
Make2,Urban,Male,Married,43,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,11.0
Make3,Urban,Female,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,9.0
Make2,Urban,Male,Married,39,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Married,41,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,58,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,9.0
Make2,Urban,Female,Single,31,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,67,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,more than 5,4 to 8 years,more than 1,Collision,0.0
Make1,Urban,Male,Single,21,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,39.0
Make1,Urban,Male,Married,33,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,44,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,4.0
Make1,Urban,Male,Single,34,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,more than 1,Collision,0.0
Make2,Urban,Male,Married,28,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,11.0
Make3,Urban,Female,Married,44,Policy Holder,Sport,"40,000 to 69,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,5.0
Make1,Urban,Male,Married,43,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,43.0
Make1,Urban,Male,Married,65,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,0.0
Make2,Urban,Female,Married,44,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,5.0
Make1,Urban,Male,Single,38,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make2,Urban,Male,Married,38,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Single,34,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,0.0
Make2,Rural,Male,Married,61,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,5.0
Make2,Urban,Female,Single,28,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,7.0
Make2,Urban,Male,Single,17,Policy Holder,Sedan,"more than 69,000",400,4,more than 30,more than 30,none,less than 4 years,No,No,External,none,no change,1 vehicle,All Perils,9.0
Make2,Urban,Male,Married,27,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,6.0
Make3,Urban,Male,Married,29,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,13.0
Make3,Urban,Male,Married,32,Third Party,Sport,"more than 69,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,8.0
